,winery,wine,location,rating,price,wine_category,country,region,vintage,wine_style
647,Coltibuono,Vin Santo Del Chianti Classico 2007,Italy_Vin Santo del Chianti Classico,4.1,View shops,Dessert,Italy,Vin Santo del Chianti Classico,2007,Vin Santo
648,Grgich Hills,Violetta Late Harvest 2009,United States_Napa Valley,4.1,View shops,Dessert,United States,Napa Valley,2009,Dessert
649,Beringer,Nightingale 2008,United States_Napa Valley,4.1,View shops,Dessert,United States,Napa Valley,2008,Dessert
650,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2008,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2008,Sauternes
651,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2015,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2015,Sauternes
652,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2013,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2013,Sauternes
653,Keermont,Fleurfontein 2017,South Africa_Stellenbosch,4.1,View shops,Dessert,South Africa,Stellenbosch,2017,Dessert
654,Weingut Max Ferd. Richter,Graacher Himmelreich Riesling Auslese 2016,Germany_Mosel,4.1,View shops,Dessert,Germany,Mosel,2016,Riesling
655,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 2017,France_Barsac,4.1,View shops,Dessert,France,Barsac,2017,Barsac
656,Château Nairac,Barsac (Grand Cru Classé) 2012,France_Barsac,4.1,View shops,Dessert,France,Barsac,2012,Barsac
657,Château Bastor-Lamontagne,Sauternes 2001,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2001,Sauternes
658,Château Roûmieu-Lacoste,Sauternes 2016,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2016,Sauternes
659,Château Nairac,Barsac (Grand Cru Classé) 2007,France_Barsac,4.1,View shops,Dessert,France,Barsac,2007,Barsac
660,Domaine La Tour Vieille,Reserva Banyuls 2008,France_Banyuls,4.1,View shops,Dessert,France,Banyuls,2008,Dessert
661,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2002,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2002,Sauternes
662,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2017,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2017,Sauternes
663,Château de Fargues,Sauternes (Lur Saluces) 2013,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2013,Sauternes
664,Gini,Col Foscarin Recioto di Soave Classico 2011,Italy_Recioto di Soave Classico,4.1,View shops,Dessert,Italy,Recioto di Soave Classico,2011,Recioto
665,Marolo,Barolo Chinato N.V.,Italy_Barolo Chinato,4.1,View shops,Dessert,Italy,Barolo Chinato,N.V.,Dessert
666,Fritz Haag,Brauneberger Juffer Riesling Auslese 2017,Germany_Brauneberg,4.1,View shops,Dessert,Germany,Brauneberg,2017,Riesling
667,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2014,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2014,Sauternes
668,Domaine Huet,Vouvray Clos du Bourg Moelleux Première Trie 2009,France_Vouvray,4.1,View shops,Dessert,France,Vouvray,2009,Moelleux
669,Barbeito,Frasqueira Sercial 1978,Portugal_Madeira,4.1,View shops,Dessert,Portugal,Madeira,1978,Dessert
670,Willi Haag,Brauneberger Juffer Sonnenuhr Riesling Auslese 2016,Germany_Brauneberg,4.1,View shops,Dessert,Germany,Brauneberg,2016,Riesling
671,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 2015,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2015,Sauternes
672,Château Pierre-Bise,Les Rouannières Coteaux du Layon 'Beaulieu' 2016,France_Coteaux du Layon 'Beaulieu-sur-Layon',4.1,View shops,Dessert,France,Coteaux du Layon 'Beaulieu-sur-Layon',2016,Dessert
673,Castello di Amorosa,Late Harvest Gewürztraminer 2018,United States_Anderson Valley,4.1,View shops,Dessert,United States,Anderson Valley,2018,Gewürztraminer
674,Weingut Max Ferd. Richter,Brauneberger Juffer-Sonnenuhr Riesling Auslese 2015,Germany_Mosel,4.1,View shops,Dessert,Germany,Mosel,2015,Riesling
675,Château Nairac,Barsac (Grand Cru Classé) 2005,France_Barsac,4.1,View shops,Dessert,France,Barsac,2005,Barsac
676,Weingut Vollenweider,Wolfer Goldgrube Riesling Spätlese 2015,Germany_Mosel,4.1,View shops,Dessert,Germany,Mosel,2015,Riesling
677,Mer Soleil,Late Harvest White 2006,United States_Santa Lucia Highlands,4.1,View shops,Dessert,United States,Santa Lucia Highlands,2006,Dessert
678,Château Lamothe Guignard,Sauternes (Grand Cru Classé) 2012,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2012,Sauternes
679,Château Coutet,La Chartreuse de Coutet Sauternes 2012,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,2012,Sauternes
680,Borgo Scopeto,Vin Santo del Chianti Classico 2009,Italy_Vin Santo del Chianti Classico,4.1,View shops,Dessert,Italy,Vin Santo del Chianti Classico,2009,Vin Santo
681,A. J. Adam,Hofberg Spätlese Riesling 2015,Germany_Dhron,4.1,View shops,Dessert,Germany,Dhron,2015,Riesling
682,Château Raymond-Lafon,Sauternes 1983,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,1983,Sauternes
683,Château Filhot,Sauternes (Grand Cru Classé) 1983,France_Sauternes,4.1,View shops,Dessert,France,Sauternes,1983,Sauternes
684,Reichsgraf von Kesselstatt,Scharzhofberger Riesling Auslese 2003,Germany_Mosel,4.1,View shops,Dessert,Germany,Mosel,2003,Riesling
685,Fanni Kertje,Örökség Tokaji Szamorodni Tarcal 2001,Hungary_Tokaj,4.1,View shops,Dessert,Hungary,Tokaj,2001,Dessert
686,Willi Haag,Brauneberg Juffer Riesling Spätlese 2016,Germany_Brauneberg,4.1,View shops,Dessert,Germany,Brauneberg,2016,Riesling
687,Gini,Renobilis Recioto di Soave 2008,Italy_Recioto di Soave,4.1,View shops,Dessert,Italy,Recioto di Soave,2008,Recioto
688,Wwe. Dr. H. Thanisch - Erben Thanisch,Bernkasteler Badstube Riesling Spätlese 2012,Germany_Mosel,4.1,View shops,Dessert,Germany,Mosel,2012,Riesling
689,Angerhof Tschida,Chardonnay Beerenauslese 2013,Austria_Neusiedlersee,4.1,View shops,Dessert,Austria,Neusiedlersee,2013,Dessert
690,Château Pajzos,Tokaji 5 Puttonyos Aszú 2009,Hungary_Tokaj,4.1,View shops,Dessert,Hungary,Tokaj,2009,Dessert
691,Vite Colte,La Bella Estate Moscato Passito 2017,Italy_Piemonte,4.1,View shops,Dessert,Italy,Piemonte,2017,Passito
692,Terrassous,Rivesaltes Hors d'Âge 12 Ans N.V.,France_Rivesaltes,4.1,View shops,Dessert,France,Rivesaltes,N.V.,Dessert
693,Bénédicte et Stéphane Tissot,Château-Chalon 2010,France_Château-Chalon,4.1,View shops,Dessert,France,Château-Chalon,2010,Dessert
694,Tenuta di Castellaro,Malvasia delle Lipari 2015,Italy_Malvasia delle Lipari,4.1,View shops,Dessert,Italy,Malvasia delle Lipari,2015,Dessert
695,Château Rieussec,Carmes de Rieussec Sauternes 2011,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2011,Sauternes
696,Château Rieussec,Carmes de Rieussec Sauternes 2010,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2010,Sauternes
697,Henri Giraud,Solera Ratafia de Champagne N.V.,France_Champagne,4.0,View shops,Dessert,France,Champagne,N.V.,Dessert
698,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2012,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2012,Sauternes
699,Domaine La Tour Vieille,Reserva Banyuls N.V.,France_Banyuls,4.0,View shops,Dessert,France,Banyuls,N.V.,Dessert
700,Domaine Lafage,Ambré Hors d'Age N.V.,France_Rivesaltes,4.0,View shops,Dessert,France,Rivesaltes,N.V.,Dessert
701,Honig,Sauvignon Blanc Late Harvest 2013,United States_Rutherford,4.0,View shops,Dessert,United States,Rutherford,2013,Dessert
702,Disznókó,Tokaji Kësõi Szüret Late Harvest 2016,Hungary_Tokaj,4.0,View shops,Dessert,Hungary,Tokaj,2016,Dessert
703,G.D. Vajra,Barolo Chinato N.V.,Italy_Barolo Chinato,4.0,View shops,Dessert,Italy,Barolo Chinato,N.V.,Dessert
704,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2005,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2005,Sauternes
705,Château Suduiraut,Castelnau de Suduiraut Sauternes 2007,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2007,Sauternes
706,Cloudy Bay,Late Harvest Riesling 2008,New Zealand_Marlborough,4.0,View shops,Dessert,New Zealand,Marlborough,2008,Riesling
707,Planeta,Passito di Noto 2013,Italy_Moscato di Noto,4.0,View shops,Dessert,Italy,Moscato di Noto,2013,Passito
708,Tramin,Terminum Gewürztraminer 2015,Italy_Südtirol - Alto Adige,4.0,View shops,Dessert,Italy,Südtirol - Alto Adige,2015,Gewürztraminer
709,Domaine Huet,Vouvray Le Haut-Lieu Moelleux 2008,France_Vouvray,4.0,View shops,Dessert,France,Vouvray,2008,Moelleux
710,Wagner Vineyards,Vidal Blanc Ice N.V.,United States_Finger Lakes,4.0,View shops,Dessert,United States,Finger Lakes,N.V.,Dessert
711,Château Doisy-Daëne,Barsac (Grand Cru Classé) 2012,France_Barsac,4.0,View shops,Dessert,France,Barsac,2012,Barsac
712,Château Doisy-Daëne,Barsac (Grand Cru Classé) 2015,France_Barsac,4.0,View shops,Dessert,France,Barsac,2015,Barsac
713,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 2012,France_Barsac,4.0,View shops,Dessert,France,Barsac,2012,Barsac
714,Domaine Cauhapé,Noblesse du Temps Jurançon 2012,France_Jurançon,4.0,View shops,Dessert,France,Jurançon,2012,Dessert
715,Quady,Essensia Orange Muscat 2015,United States_Madera,4.0,View shops,Dessert,United States,Madera,2015,Dessert
716,Château Raymond-Lafon,Sauternes 2004,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2004,Sauternes
717,Terrassous,Rivesaltes Hors d'Âge 6 Ans N.V.,France_Rivesaltes,4.0,View shops,Dessert,France,Rivesaltes,N.V.,Dessert
718,Weingut Vollenweider,Wolfer Goldgrube Riesling Spätlese 2007,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2007,Riesling
719,Château Raymond-Lafon,Sauternes 2006,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2006,Sauternes
720,Château Climens,Cyprès de Climens Barsac 2010,France_Barsac,4.0,View shops,Dessert,France,Barsac,2010,Barsac
721,Domaine de Montbourgeau,Macvin du Jura N.V.,France_Jura,4.0,View shops,Dessert,France,Jura,N.V.,Dessert
722,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2010,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2010,Sauternes
723,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2015,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2015,Sauternes
724,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2016,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2016,Sauternes
725,Château Doisy-Daëne,Barsac (Grand Cru Classé) 2016,France_Barsac,4.0,View shops,Dessert,France,Barsac,2016,Barsac
726,Château Guiraud,Petit Guiraud Sauternes 2014,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2014,Sauternes
727,Château Guiraud,Le Dauphin de Guiraud Sauternes 2004,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2004,Sauternes
728,Château de Malle,Sauternes (Grand Cru Classé) 1997,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,1997,Sauternes
729,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2002,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2002,Sauternes
730,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2012,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2012,Sauternes
731,Château Broustet,Barsac-Sauternes (Grand Cru Classé) 2009,France_Barsac,4.0,View shops,Dessert,France,Barsac,2009,Barsac
732,Château Villefranche,Sauternes 2010,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2010,Sauternes
733,Château Bastor-Lamontagne,Sauternes 2016,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2016,Sauternes
734,Dr. Heidemanns Bergweiler,Bernkasteler Badstube Riesling Spätlese 2011,Germany_Bernkastel,4.0,View shops,Dessert,Germany,Bernkastel,2011,Riesling
735,Philippe Foreau,Vouvray Moelleux 1999,France_Vouvray,4.0,View shops,Dessert,France,Vouvray,1999,Moelleux
736,Selbach-Oster,Zeltinger Sonnenuhr Riesling Spätlese 2011,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2011,Riesling
737,Antinori,Vinsanto del Chianti Classico 2013,Italy_Vin Santo del Chianti Classico,4.0,View shops,Dessert,Italy,Vin Santo del Chianti Classico,2013,Vinsanto
738,Château Lamothe Guignard,Sauternes (Grand Cru Classé) 2001,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2001,Sauternes
739,Clos Haut-Peyraguey,Château Haut Bommes Sauternes 2010,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2010,Sauternes
740,Domaine Cauhapé,Noblesse du Temps Jurançon 2014,France_Jurançon,4.0,View shops,Dessert,France,Jurançon,2014,Dessert
741,Gini,Col Foscarin Recioto di Soave Classico 2010,Italy_Recioto di Soave Classico,4.0,View shops,Dessert,Italy,Recioto di Soave Classico,2010,Recioto
742,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2017,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2017,Sauternes
743,Alfred Merkelbach - Geschw Albertz-Erben,Ürziger Würzgarten Riesling Spätlese 2016,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2016,Riesling
744,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1981,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,1981,Sauternes
745,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2016,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2016,Sauternes
746,Fèlsina,Vin Santo del Chianti Classico 2000,Italy_Vin Santo del Chianti Classico,4.0,View shops,Dessert,Italy,Vin Santo del Chianti Classico,2000,Vin Santo
747,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé) 2013,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2013,Sauternes
748,Selbach-Oster,Zeltinger Schlossberg Riesling Spätlese Trocken 2015,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2015,Riesling
749,Librandi,Le Passule Passito Bianco 2009,Italy_Val di Neto,4.0,View shops,Dessert,Italy,Val di Neto,2009,Passito
750,Ferrari Carano,Eldorado Gold 2013,United States_Sonoma County,4.0,View shops,Dessert,United States,Sonoma County,2013,Dessert
751,Dutschke,The Muscat N.V.,Australia_South Australia,4.0,View shops,Dessert,Australia,South Australia,N.V.,Dessert
752,Jos. Christoffel Jr.,Ürziger Würzgarten Riesling Auslese 2011,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2011,Riesling
753,Château de Malle,Sauternes (Grand Cru Classé) 2011,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2011,Sauternes
754,Kracher,Muskat Ottonel Auslese 2011,Austria_Burgenland,4.0,View shops,Dessert,Austria,Burgenland,2011,Dessert
755,Selbach-Oster,Zeltinger Sonnenuhr Riesling Spätlese 2015,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2015,Riesling
756,Wwe. Dr. H. Thanisch - Erben Thanisch,Bernkasteler Badstube Riesling Spätlese 2015,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2015,Riesling
757,Selbach-Oster,Zeltinger Sonnenuhr Riesling Spätlese Trocken 2015,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2015,Riesling
758,Trimbach,Pinot Gris Alsace Vendanges Tardives 2008,France_Alsace,4.0,View shops,Dessert,France,Alsace,2008,Dessert
759,Domaine Huet,Vouvray Clos du Bourg Moelleux 2003,France_Vouvray,4.0,View shops,Dessert,France,Vouvray,2003,Moelleux
760,Château Doisy-Daëne,Barsac (Grand Cru Classé) 2017,France_Barsac,4.0,View shops,Dessert,France,Barsac,2017,Barsac
761,Schloss Lieser,Juffer Sonnenuhr Riesling Spätlese 2014,Germany_Mosel,4.0,View shops,Dessert,Germany,Mosel,2014,Riesling
762,Château de Malle,Sauternes (Grand Cru Classé) 2016,France_Sauternes,4.0,View shops,Dessert,France,Sauternes,2016,Sauternes
763,Dobogó,Mylitta 2007,Hungary_Tokaj,4.0,View shops,Dessert,Hungary,Tokaj,2007,Dessert
764,Quady,Essensia Orange Muscat N.V.,United States_Madera,3.9,View shops,Dessert,United States,Madera,N.V.,Dessert
765,Cantine Pellegrino,Passito Pantelleria Liquoroso 2017,Italy_Passito di Pantelleria,3.9,View shops,Dessert,Italy,Passito di Pantelleria,2017,Passito
766,Selbach-Oster,Zeltinger Sonnenuhr Riesling Spätlese N.V.,Germany_Mosel,3.9,View shops,Dessert,Germany,Mosel,N.V.,Riesling
767,Château Guiraud,Petit Guiraud Sauternes 2010,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2010,Sauternes
768,Château Rieussec,Carmes de Rieussec Sauternes 2014,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2014,Sauternes
769,Tobin James Cellars,Zinfandel Late Harvest Liquid Love N.V.,United States_Paso Robles,3.9,View shops,Dessert,United States,Paso Robles,N.V.,Dessert
770,Selbach-Oster,Zeltinger Schlossberg Riesling Auslese N.V.,Germany_Mosel,3.9,View shops,Dessert,Germany,Mosel,N.V.,Riesling
771,Château Grillon,Sauternes 2015,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2015,Sauternes
772,Domaine Huet,Vouvray Le Haut-Lieu Moelleux 2015,France_Vouvray,3.9,View shops,Dessert,France,Vouvray,2015,Moelleux
773,d'Arenberg,The Noble Wrinkled Riesling 2016,Australia_McLaren Vale,3.9,View shops,Dessert,Australia,McLaren Vale,2016,Riesling
774,Clos de la Roilette,Cuvée Tardive Fleurie 2018,France_Fleurie,3.9,View shops,Dessert,France,Fleurie,2018,Dessert
775,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2013,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2013,Sauternes
776,Château Raymond-Lafon,Sauternes 2008,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2008,Sauternes
777,Château Lamothe Guignard,Sauternes (Grand Cru Classé) 2011,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2011,Sauternes
778,Cascina Chicco,Arcass N.V.,Italy_Roero,3.9,View shops,Dessert,Italy,Roero,N.V.,Dessert
779,Château Villefranche,Sauternes 2013,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2013,Sauternes
780,Château de Myrat,Sauternes (Grand Cru Classé) 2003,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2003,Sauternes
781,Château Lamothe Guignard,Sauternes (Grand Cru Classé) 2003,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2003,Sauternes
782,Schloss Lieser,Niederberg Helden Riesling Spätlese 2014,Germany_Mosel,3.9,View shops,Dessert,Germany,Mosel,2014,Riesling
783,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 1997,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,1997,Sauternes
784,Domaine Huet,Vouvray Le Haut-Lieu Moelleux 2016,France_Vouvray,3.9,View shops,Dessert,France,Vouvray,2016,Moelleux
785,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2016,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2016,Sauternes
786,Château Soucherie,Clos des Perrières Savennières 2015,France_Savennières,3.9,View shops,Dessert,France,Savennières,2015,Dessert
787,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2012,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2012,Sauternes
788,Château Raymond-Lafon,Sauternes 1999,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,1999,Sauternes
789,A. J. Adam,Hofberg Spätlese Riesling 2013,Germany_Dhron,3.9,View shops,Dessert,Germany,Dhron,2013,Riesling
790,Inniskillin,Vidal Icewine 2002,Canada_Niagara Peninsula,3.9,View shops,Dessert,Canada,Niagara Peninsula,2002,Icewine
791,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2008,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2008,Sauternes
792,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2012,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2012,Sauternes
793,Husch Vineyards,Gewürztraminer Late Harvest 2014,United States_Anderson Valley,3.9,View shops,Dessert,United States,Anderson Valley,2014,Gewürztraminer
794,Domaine Jacques Puffeney,Arbois Vin Jaune 2009,France_Arbois,3.9,View shops,Dessert,France,Arbois,2009,Dessert
795,Lucas & André Rieffel,Vendanges Tardives Riesling Alsace Grand Cru 'Wiebelsberg' 2011,France_Alsace Grand Cru 'Wiebelsberg',3.9,View shops,Dessert,France,Alsace Grand Cru 'Wiebelsberg',2011,Riesling
796,Duckhorn,Late Harvest Sauvignon Blanc 2012,United States_Knights Valley,3.9,View shops,Dessert,United States,Knights Valley,2012,Dessert
797,Château de Myrat,Sauternes (Grand Cru Classé) 2015,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2015,Sauternes
798,Coltibuono,Vin Santo Del Chianti Classico 2011,Italy_Vin Santo del Chianti Classico,3.9,View shops,Dessert,Italy,Vin Santo del Chianti Classico,2011,Vin Santo
799,Château Rieussec,Château de Cosse Sauternes 2014,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2014,Sauternes
800,Château Rieussec,Carmes de Rieussec Sauternes 2017,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2017,Sauternes
801,Château Filhot,Sauternes (Grand Cru Classé) 2014,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2014,Sauternes
802,Château la Rame,Les Coteaux de la Rame Sainte-Croix-du-Mont 2015,France_Saint-Croix-du-Mont,3.9,View shops,Dessert,France,Saint-Croix-du-Mont,2015,Dessert
803,Château Liot,Sauternes 1997,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,1997,Sauternes
804,Feudi di San Gregorio,Privilegio 2016,Italy_Irpinia,3.9,View shops,Dessert,Italy,Irpinia,2016,Dessert
805,Tommasi,Monte Croce Passito Bianco 2015,Italy_Recioto di Soave,3.9,View shops,Dessert,Italy,Recioto di Soave,2015,Passito
806,A. J. Adam,Hofberg Spätlese Riesling 2011,Germany_Dhron,3.9,View shops,Dessert,Germany,Dhron,2011,Riesling
807,Château Piada,Sauternes 2015,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2015,Sauternes
808,Mönchhof,Mosel Slate Riesling Spätlese 2015,Germany_Mosel,3.9,View shops,Dessert,Germany,Mosel,2015,Riesling
809,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2018,France_Sauternes,3.9,View shops,Dessert,France,Sauternes,2018,Sauternes
810,Château Rieussec,Carmes de Rieussec Sauternes 2008,France_Sauternes,3.8,View shops,Dessert,France,Sauternes,2008,Sauternes
811,Wagner Vineyards,Riesling Ice N.V.,United States_Finger Lakes,3.8,View shops,Dessert,United States,Finger Lakes,N.V.,Riesling
812,Dutschke,Sun-Dried Shiraz N.V.,Australia_South Australia,3.8,View shops,Dessert,Australia,South Australia,N.V.,Dessert
813,Clos de la Roilette,Cuvée Tardive Fleurie 2015,France_Fleurie,3.8,View shops,Dessert,France,Fleurie,2015,Dessert
814,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2013,France_Sauternes,3.8,View shops,Dessert,France,Sauternes,2013,Sauternes
815,Clos Haut-Peyraguey,Sauternes (Premier Grand Cru Classé) 2012,France_Sauternes,3.8,View shops,Dessert,France,Sauternes,2012,Sauternes
816,Castellare,Vin Santo del Chianti Classico S. Niccolò 2011,Italy_Vin Santo del Chianti Classico,3.8,View shops,Dessert,Italy,Vin Santo del Chianti Classico,2011,Vin Santo
817,Château Guiraud,Petit Guiraud Sauternes 2005,France_Sauternes,3.8,View shops,Dessert,France,Sauternes,2005,Sauternes
818,Geografico,Vin Santo del Chianti 2010,Italy_Vin Santo del Chianti,3.8,View shops,Dessert,Italy,Vin Santo del Chianti,2010,Vin Santo
819,Clos Lapeyre,La Magendia 2016,France_Jurançon,3.8,View shops,Dessert,France,Jurançon,2016,Dessert
820,Philippe Foreau,Vouvray Moelleux 2010,France_Vouvray,3.8,View shops,Dessert,France,Vouvray,2010,Moelleux
821,Château Simon,Barsac 2015,France_Barsac,3.8,View shops,Dessert,France,Barsac,2015,Barsac
822,Dr. H. Thanisch,Berncasteler Doctor Riesling Spätlese 2015,Germany_Mosel,3.8,View shops,Dessert,Germany,Mosel,2015,Riesling
823,Selbach-Oster,Zeltinger Sonnenuhr Riesling Spätlese 2016,Germany_Mosel,3.8,View shops,Dessert,Germany,Mosel,2016,Riesling
824,Alfred Merkelbach - Geschw Albertz-Erben,Ürziger Würzgarten Riesling Spätlese 2015,Germany_Mosel,3.8,View shops,Dessert,Germany,Mosel,2015,Riesling
825,Château Filhot,Sauternes (Grand Cru Classé) 1976,France_Sauternes,3.8,View shops,Dessert,France,Sauternes,1976,Sauternes
826,G. Battista Columbu,Alvaréga Malvasia di Bosa 2014,Italy_Malvasia di Bosa,3.8,View shops,Dessert,Italy,Malvasia di Bosa,2014,Dessert
827,Ravines,Vignoles Late Harvest 2013,United States_Finger Lakes,3.8,View shops,Dessert,United States,Finger Lakes,2013,Vignoles
828,Château Piada,Sauternes 2006,France_Sauternes,3.7,View shops,Dessert,France,Sauternes,2006,Sauternes
829,Château Rieussec,Carmes de Rieussec Sauternes 2016,France_Sauternes,3.7,View shops,Dessert,France,Sauternes,2016,Sauternes
830,Château Haut-Bergeron,Sauternes 2011,France_Sauternes,3.7,View shops,Dessert,France,Sauternes,2011,Sauternes
831,Contini,Vernaccia di Oristano 2006,Italy_Vernaccia di Oristano,3.7,View shops,Dessert,Italy,Vernaccia di Oristano,2006,Dessert
832,Barton & Guestier,Sauternes 2016,France_Sauternes,3.7,View shops,Dessert,France,Sauternes,2016,Sauternes
833,Jos. Christoffel Jr.,Ürziger Würzgarten Riesling Auslese 2012,Germany_Mosel,3.7,View shops,Dessert,Germany,Mosel,2012,Riesling
834,Clos Lapeyre,Vitatge Vielh Sec 2014,France_Jurançon,3.7,View shops,Dessert,France,Jurançon,2014,Sec
835,Château Grillon,Sauternes 2013,France_Sauternes,3.7,View shops,Dessert,France,Sauternes,2013,Sauternes
836,Quady,Starboard (Vintage Port) 2006,United States_Amador County,3.7,View shops,Dessert,United States,Amador County,2006,Port
837,Schloss Lieser,SL Riesling Spätlese Trocken 2013,Germany_Mosel,3.7,View shops,Dessert,Germany,Mosel,2013,Riesling
838,Contratto,Americano Rosso N.V.,Italy_Piemonte,3.6,View shops,Dessert,Italy,Piemonte,N.V.,Dessert
839,Schloss Lieser,SL Riesling Spätlese Trocken 2012,Germany_Mosel,3.6,View shops,Dessert,Germany,Mosel,2012,Riesling
840,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé) 2013,France_Sauternes,3.6,View shops,Dessert,France,Sauternes,2013,Sauternes
841,Undurraga,Late Harvest Reserva Sémillon 2014,Chile_Maipo Valley,3.6,View shops,Dessert,Chile,Maipo Valley,2014,Sémillon
