,winery,wine,location,rating,price,wine_category,country,region,vintage,wine_style
945,Mumm Napa,Blanc de Blancs N.V.,United States_Napa Valley,3.8,$18.99,Sparkling,United States,Napa Valley,N.V.,Blanc de Blanc
946,Diebolt - Vallois,Tradition Brut Champagne Grand Cru 'Cramant' N.V.,France_Champagne Grand Cru 'Cramant',3.8,$56.99,Sparkling,France,Champagne Grand Cru 'Cramant',N.V.,Brut
947,Le Grand Courtâge,Grande Cuvée Blanc de Blancs Brut N.V.,France_Vin de France,3.8,$17.99,Sparkling,France,Vin de France,N.V.,Brut
948,Boizel,Réserve Brut Champagne N.V.,France_Champagne,3.8,$49.99,Sparkling,France,Champagne,N.V.,Brut
949,Vollereaux,Blanc de Blancs Brut Champagne N.V.,France_Champagne,3.8,$63.99,Sparkling,France,Champagne,N.V.,Brut
950,Loimer,Extra Brut N.V.,Austria_Niederösterreich,3.8,$34.99,Sparkling,Austria,Niederösterreich,N.V.,Brut
951,Ruggeri,Cartizze N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$41.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Sparkling
952,Farnese,Fantini Gran Cuvée Rosé N.V.,Italy_Aglianico del Vulture,3.8,$29.99,Sparkling,Italy,Aglianico del Vulture,N.V.,Rosé
953,LaLuca,Prosecco N.V.,Italy_Prosecco di Treviso,3.8,$10.97,Sparkling,Italy,Prosecco di Treviso,N.V.,Prosecco
954,Jeeper,Grand Assemblage Brut Champagne N.V.,France_Champagne,3.8,$54.99,Sparkling,France,Champagne,N.V.,Brut
955,Tribaut Schloesser,Brut Origine Champagne N.V.,France_Champagne,3.8,$43.99,Sparkling,France,Champagne,N.V.,Brut
956,Schramsberg,Brut Mirabelle N.V.,United States_California,3.8,$22.99,Sparkling,United States,California,N.V.,Brut
957,Merotto,Colbelo Valdobbiadene Prosecco Superiore Extra Dry N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$22.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Prosecco
958,Ronco Calino,Franciacorta Brut N.V.,Italy_Franciacorta,3.8,$29.99,Sparkling,Italy,Franciacorta,N.V.,Brut
959,Le Colture,Fagher Valdobbiadene Prosecco Superiore Brut N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$18.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Brut
960,The Chook,Sparkling Shiraz N.V.,Australia_South Australia,3.8,$18.99,Sparkling,Australia,South Australia,N.V.,Sparkling
961,Jacquart,Rosé Champagne N.V.,France_Champagne,3.8,$54.99,Sparkling,France,Champagne,N.V.,Rosé
962,Fantinel,One & Only Rose N.V.,Italy_Friuli Grave,3.8,$19.99,Sparkling,Italy,Friuli Grave,N.V.,Rose
963,Laherte Freres,Rosé de Meunier Extra Brut Champagne N.V.,France_Champagne,3.8,$50,Sparkling,France,Champagne,N.V.,Brut
964,Tiamo,Prosecco N.V.,Italy_Prosecco,3.8,$15.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
965,Cinzano,Asti N.V.,Italy_Asti,3.8,$10.99,Sparkling,Italy,Asti,N.V.,Sparkling
966,Gloria Ferrer,Blanc de Blancs Brut N.V.,United States_Los Carneros,3.8,$20.99,Sparkling,United States,Los Carneros,N.V.,Brut
967,Drappier,Brut Rosé Champagne N.V.,France_Champagne,3.8,$56.99,Sparkling,France,Champagne,N.V.,Brut
968,Mirabella,Franciacorta Rosé N.V.,Italy_Franciacorta,3.8,$27.99,Sparkling,Italy,Franciacorta,N.V.,Rosé
969,Loimer,Brut Rosé (Reserve) N.V.,Austria_Niederösterreich,3.8,$31.99,Sparkling,Austria,Niederösterreich,N.V.,Brut
970,Valdo,Valdobbiadene Cuvée 1926 N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$19.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Sparkling
971,Colmant,Brut Reserve N.V.,South Africa_Franschhoek,3.8,$26,Sparkling,South Africa,Franschhoek,N.V.,Brut
972,Francis Ford Coppola,Sofia Blanc de Blancs 2016,United States_Monterey County,3.8,$17.59,Sparkling,United States,Monterey County,2016,Blanc de Blanc
973,JJ Vincent,Crémant de Bourgogne Brut N.V.,France_Crémant de Bourgogne,3.8,$23.99,Sparkling,France,Crémant de Bourgogne,N.V.,Crémant
974,Argyle,Brut N.V.,United States_Willamette Valley,3.8,$19.99,Sparkling,United States,Willamette Valley,N.V.,Brut
975,Gramona,Cava La Cuvee Gran Reserva N.V.,Spain_Cava,3.8,$21.99,Sparkling,Spain,Cava,N.V.,Cuvee
976,Schild Estate,Sparkling Shiraz N.V.,Australia_Barossa Valley,3.8,$24.99,Sparkling,Australia,Barossa Valley,N.V.,Sparkling
977,Champalou,Brut N.V.,France_Vouvray,3.8,$23.99,Sparkling,France,Vouvray,N.V.,Brut
978,La Tordera,Gabry N.V.,Italy_San Martino della Battaglia,3.8,$14.99,Sparkling,Italy,San Martino della Battaglia,N.V.,Sparkling
979,Flor,Prosecco N.V.,Italy_Prosecco,3.8,$16.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
980,Albert Bichot,Crémant de Bourgogne Brut Rosé N.V.,France_Crémant de Bourgogne,3.8,$26.99,Sparkling,France,Crémant de Bourgogne,N.V.,Crémant
981,Charles de Cazanove,Tradition Brut Rosé Champagne N.V.,France_Champagne,3.8,$46.99,Sparkling,France,Champagne,N.V.,Brut
982,Ca' Furlan,Cuvée Beatrice Prosecco N.V.,Italy_Prosecco,3.8,$13.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
983,Josh,Prosecco N.V.,Italy_Veneto,3.8,$14.29,Sparkling,Italy,Veneto,N.V.,Prosecco
984,Joseph Perrier,Brut Rosé Champagne (Cuvée Royale) N.V.,France_Champagne,3.8,$68.99,Sparkling,France,Champagne,N.V.,Brut
985,Chandon,Sweet Star N.V.,United States_California,3.8,$18.99,Sparkling,United States,California,N.V.,Sparkling
986,Bisol,Crede Valdobbiadene Prosecco Superiore Brut 2017,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$23,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,2017,Brut
987,Schlumberger,Grüner Veltliner Brut N.V.,Austria_Wien,3.8,$31.99,Sparkling,Austria,Wien,N.V.,Brut
988,Francis Ford Coppola,Sofia Blanc de Blancs 2017,United States_Monterey County,3.8,$17.99,Sparkling,United States,Monterey County,2017,Blanc de Blanc
989,Terrazze dell Etna,Rosé Brut N.V.,Italy_Terre Siciliane,3.8,$39.99,Sparkling,Italy,Terre Siciliane,N.V.,Brut
990,Veuve Ambal,Crémant de Bourgogne Brut Prestige N.V.,France_Crémant de Bourgogne,3.8,$21.99,Sparkling,France,Crémant de Bourgogne,N.V.,Crémant
991,Primaterra,Prosecco N.V.,Italy_Prosecco,3.8,$12.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
992,Conundrum,Sparkling (Blanc de Blanc) 2016,United States_California,3.8,$22.99,Sparkling,United States,California,2016,Blanc de Blanc
993,Pierre Brigandat & Fils,Tradition Brut Champagne N.V.,France_Champagne,3.8,$54,Sparkling,France,Champagne,N.V.,Brut
994,Trouillard,Extra Sélection Brut Champagne N.V.,France_Champagne,3.8,$26.99,Sparkling,France,Champagne,N.V.,Brut
995,Luc Belaire,Brut (Rare) N.V.,France_Bourgogne,3.8,$34.99,Sparkling,France,Bourgogne,N.V.,Brut
996,Henri Dosnon,Brut Sélection Champagne N.V.,France_Champagne,3.8,$47.99,Sparkling,France,Champagne,N.V.,Brut
997,Luc Belaire,Luxe (Rare) N.V.,France_Bourgogne,3.8,$29.94,Sparkling,France,Bourgogne,N.V.,Sparkling
998,Val d'Oca,Valdobbiadene Prosecco Superiore Millesimato 2018,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$21.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,2018,Prosecco
999,Nautilus,Cuvée Brut N.V.,New Zealand_Marlborough,3.8,$44.99,Sparkling,New Zealand,Marlborough,N.V.,Brut
1000,Contratto,Millesimato Pas Dosé 2013,Italy_Vino d'Italia,3.8,$29.99,Sparkling,Italy,Vino d'Italia,2013,Sparkling
1001,Collet,Blanc de Blancs Champagne N.V.,France_Champagne,3.8,$56.99,Sparkling,France,Champagne,N.V.,Blanc de Blanc
1002,Lo Sparviere,Franciacorta Satèn N.V.,Italy_Franciacorta,3.8,$34.99,Sparkling,Italy,Franciacorta,N.V.,Sparkling
1003,Bouquin Dupont,Blanc de Blancs Brut Champagne Grand Cru 'Avize' N.V.,France_Champagne Grand Cru 'Avize',3.8,$54.99,Sparkling,France,Champagne Grand Cru 'Avize',N.V.,Brut
1004,Trouillard,Cuvée Elexium Brut Brillant Champagne N.V.,France_Champagne,3.8,$50,Sparkling,France,Champagne,N.V.,Brut
1005,Villa Jolanda,Moscato Rosé N.V.,Italy_Piemonte,3.8,$10.99,Sparkling,Italy,Piemonte,N.V.,Moscato
1006,Marquis de la Tour,Cuvée Spéciale Demi Sec N.V.,France_Loire Valley,3.8,$21.99,Sparkling,France,Loire Valley,N.V.,Sec
1007,A to Z,Bubbles Rosé N.V.,United States_Oregon,3.8,$14.99,Sparkling,United States,Oregon,N.V.,Rosé
1008,Scharffenberger,Brut Rosé Excellence N.V.,United States_Mendocino County,3.8,$20,Sparkling,United States,Mendocino County,N.V.,Brut
1009,Veuve Ambal,Grande Cuvée Crémant de Bourgogne Brut Rosé N.V.,France_Crémant de Bourgogne,3.8,$19.99,Sparkling,France,Crémant de Bourgogne,N.V.,Crémant
1010,Treveri,Rosé N.V.,United States_Columbia Valley,3.8,$15.99,Sparkling,United States,Columbia Valley,N.V.,Rosé
1011,Willm,Blanc de Blancs Brut N.V.,France_Crémant d'Alsace,3.8,$10,Sparkling,France,Crémant d'Alsace,N.V.,Brut
1012,Gonet-Médeville,Extra Brut Rosé Champagne Premier Cru N.V.,France_Champagne Premier Cru,3.8,$51.99,Sparkling,France,Champagne Premier Cru,N.V.,Brut
1013,Carpenè Malvolti,Cuvée Brut Rosé N.V.,Italy_Veneto,3.8,$23.99,Sparkling,Italy,Veneto,N.V.,Brut
1014,Villa Marcello,Prosecco Millesimato Brut 2016,Italy_Prosecco,3.8,$15.99,Sparkling,Italy,Prosecco,2016,Brut
1015,Camille Braun,Crémant d'Alsace Brut N.V.,France_Crémant d'Alsace,3.8,$27.99,Sparkling,France,Crémant d'Alsace,N.V.,Crémant
1016,Marquis de la Tour,Brut Rosé N.V.,France_Loire Valley,3.8,$14.99,Sparkling,France,Loire Valley,N.V.,Brut
1017,Boschendal,Brut Rosé (Chardonnay - Pinot Noir) N.V.,South Africa_Stellenbosch,3.8,$13.99,Sparkling,South Africa,Stellenbosch,N.V.,Pinot Noir
1018,Jean Laurent,Blanc de Blancs Brut Champagne N.V.,France_Champagne,3.8,$49.99,Sparkling,France,Champagne,N.V.,Brut
1019,Acinum,Prosecco Extra Dry N.V.,Italy_Prosecco,3.8,$11.95,Sparkling,Italy,Prosecco,N.V.,Prosecco
1020,Voirin-Jumel,Blanc de Noirs Brut Champagne Premier Cru N.V.,France_Champagne Premier Cru,3.8,$39.99,Sparkling,France,Champagne Premier Cru,N.V.,Blanc de Noir
1021,Botter,Prosecco di Maria N.V.,Italy_Prosecco,3.8,$15.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
1022,Paul Buisse,Crémant de Loire N.V.,France_Crémant de Loire,3.8,$15.99,Sparkling,France,Crémant de Loire,N.V.,Crémant
1023,Le Contesse,Single Fermentation Prosecco N.V.,Italy_Prosecco,3.8,$13.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
1024,Antonutti,Collevento 921 Prosecco N.V.,Italy_Prosecco,3.8,$19.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
1025,Lombard & Cie,Brut Nature Champagne Grand Cru N.V.,France_Champagne Grand Cru,3.8,$84.99,Sparkling,France,Champagne Grand Cru,N.V.,Brut
1026,Markus Huber,Hugo Sparkling Rosé N.V.,Austria_Niederösterreich,3.8,$14.99,Sparkling,Austria,Niederösterreich,N.V.,Rosé
1027,Laherte Freres,Ultradition Blanc de Blancs Brut Champagne N.V.,France_Champagne,3.8,$43.99,Sparkling,France,Champagne,N.V.,Brut
1028,Barone Pizzini,Franciacorta Nature Edizione 2014,Italy_Franciacorta,3.8,$38.99,Sparkling,Italy,Franciacorta,2014,Sparkling
1029,Sumarroca,Cava Brut Nature Gran Reserva 2014,Spain_Cava,3.8,$15.99,Sparkling,Spain,Cava,2014,Brut
1030,Francois Baur,Crémant d'Alsace Brut Réserve N.V.,France_Crémant d'Alsace,3.8,$23.99,Sparkling,France,Crémant d'Alsace,N.V.,Crémant
1031,Saint-Hilaire,Brut 2017,France_Blanquette de Limoux,3.8,$16.99,Sparkling,France,Blanquette de Limoux,2017,Brut
1032,Veuve Clicquot,Rich Champagne N.V.,France_Champagne,3.8,$64.99,Sparkling,France,Champagne,N.V.,Champagne
1033,Tribaut Schloesser,Brut Rosé Champagne N.V.,France_Champagne,3.8,$47.99,Sparkling,France,Champagne,N.V.,Brut
1034,Charles Ellner,Rosé Brut Champagne N.V.,France_Champagne,3.8,$39.99,Sparkling,France,Champagne,N.V.,Brut
1035,Mionetto,Il Moscato N.V.,Italy_Veneto,3.8,$11.99,Sparkling,Italy,Veneto,N.V.,Moscato
1036,Tiziano,Prosecco N.V.,Italy_Prosecco,3.8,$11.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
1037,Roland Champion,Cuvée d'Aramis Brut Champagne Grand Cru 'Chouilly' N.V.,France_Champagne Grand Cru 'Chouilly',3.8,$34.50,Sparkling,France,Champagne Grand Cru 'Chouilly',N.V.,Brut
1038,A to Z,Bubbles Rosé 2016,United States_Oregon,3.8,$20.99,Sparkling,United States,Oregon,2016,Rosé
1039,Castillo Perelada,Cava Stars Brut Nature 2015,Spain_Cava,3.8,$22.99,Sparkling,Spain,Cava,2015,Brut
1040,Hubert Clavelin et Fils,Tête de Cuvée Brut - Comté Crémant de Jura Chardonnay N.V.,France_Crémant du Jura,3.8,$19,Sparkling,France,Crémant du Jura,N.V.,Crémant
1041,Heidsieck & Co. Monopole,Brut Champagne N.V.,France_Champagne,3.8,$19.99,Sparkling,France,Champagne,N.V.,Brut
1042,Elvio Cogno,Moscato d'Asti N.V.,Italy_Moscato d'Asti,3.8,$19.99,Sparkling,Italy,Moscato d'Asti,N.V.,Moscato
1043,Maison de Grand Esprit,L'Être Magique Crémant de Bourgogne Brut N.V.,France_Crémant de Bourgogne,3.8,$21.99,Sparkling,France,Crémant de Bourgogne,N.V.,Crémant
1044,Antech,Grande Réserve Blanquette de Limoux Brut N.V.,France_Blanquette de Limoux,3.8,$19.99,Sparkling,France,Blanquette de Limoux,N.V.,Brut
1045,Zardetto,Private Cuvee Rosé N.V.,Italy_Veneto,3.8,$16.99,Sparkling,Italy,Veneto,N.V.,Cuvee
1046,Graham Beck,Brut Blanc De Blancs 2013,South Africa_Robertson,3.8,$27.99,Sparkling,South Africa,Robertson,2013,Brut
1047,Bourdaire Gallois,Tradition Brut Champagne N.V.,France_Champagne,3.8,$44.99,Sparkling,France,Champagne,N.V.,Brut
1048,Apothic,Sparkling (Winemaker's Blend) N.V.,United States_California,3.8,$14.99,Sparkling,United States,California,N.V.,Sparkling
1049,Le Sot de l'Ange,Sottise Rosé N.V.,France_Touraine-Azey-le-Rideau,3.8,$25,Sparkling,France,Touraine-Azey-le-Rideau,N.V.,Rosé
1050,Jean Laurent,Brut Rosé Champagne N.V.,France_Champagne,3.8,$49.99,Sparkling,France,Champagne,N.V.,Brut
1051,Huguet de Can Feixes,Cava Gran Reserva Brut Nature 2009,Spain_Cava,3.8,$29.99,Sparkling,Spain,Cava,2009,Brut
1052,Taltarni,Taché Brut 2010,Australia_Victoria,3.8,$20.99,Sparkling,Australia,Victoria,2010,Brut
1053,Lamiable,Rosé Champagne Grand Cru N.V.,France_Champagne Grand Cru,3.8,$49.99,Sparkling,France,Champagne Grand Cru,N.V.,Rosé
1054,Colmant,Brut Rosé N.V.,South Africa_Franschhoek,3.8,$25,Sparkling,South Africa,Franschhoek,N.V.,Brut
1055,Llopart,Cava Rosé Brut Reserva 2016,Spain_Cava,3.8,$26.99,Sparkling,Spain,Cava,2016,Brut
1056,Lolea,No. 3 Brut N.V.,Spain_Aragón,3.8,$14.99,Sparkling,Spain,Aragón,N.V.,Brut
1057,Lini 910,In Correggio Metodo Classico Rosso N.V.,Italy_Emilia-Romagna,3.8,$26.99,Sparkling,Italy,Emilia-Romagna,N.V.,Sparkling
1058,Philippe Fontaine,Tradition Brut Champagne N.V.,France_Champagne,3.8,$47.99,Sparkling,France,Champagne,N.V.,Brut
1059,Calvet,Crèmant de Bordeaux Brut Rosé 2017,France_Crémant de Bordeaux,3.8,$19.99,Sparkling,France,Crémant de Bordeaux,2017,Brut
1060,J Vineyards,Ca Cuvée N.V.,United States_California,3.8,$18.99,Sparkling,United States,California,N.V.,Sparkling
1061,Lallier,Rosé Brut Champagne Grand Cru 'Aÿ' N.V.,France_Champagne Grand Cru 'Aÿ',3.8,$54.99,Sparkling,France,Champagne Grand Cru 'Aÿ',N.V.,Brut
1062,Juvé & Camps,Cava Reserva Blanc de Noirs Pinot Noir 2012,Spain_Cava,3.8,$38.99,Sparkling,Spain,Cava,2012,Pinot Noir
1063,Mumm Napa,Cuvée Brut Prestige N.V.,United States_Napa Valley,3.8,$19.79,Sparkling,United States,Napa Valley,N.V.,Brut
1064,G.H. Mumm,Grand Cordon Rosé Brut Champagne N.V.,France_Champagne,3.8,$52,Sparkling,France,Champagne,N.V.,Brut
1065,Trouillard,Blanc de Noirs Extra Brut Champagne N.V.,France_Champagne,3.8,$55,Sparkling,France,Champagne,N.V.,Blanc de Noir
1066,Besserat de Bellefon,Extra Brut Champagne N.V.,France_Champagne,3.8,$64.99,Sparkling,France,Champagne,N.V.,Brut
1067,Azienda Agricola Pisoni,Brut Rosé N.V.,Italy_Trentino,3.8,$28.99,Sparkling,Italy,Trentino,N.V.,Brut
1068,Hermann J. Wiemer,Riesling Semi-Dry 2016,United States_Seneca Lake,3.8,$17.99,Sparkling,United States,Seneca Lake,2016,Sparkling
1069,Sumarroca,Cava Brut Nature Gran Reserva 2015,Spain_Cava,3.8,$15.99,Sparkling,Spain,Cava,2015,Brut
1070,Luc Belaire,Gold Brut N.V.,France_Bourgogne,3.8,$29.98,Sparkling,France,Bourgogne,N.V.,Brut
1071,Veuve du Vernay,Édition Limitée Brut N.V.,France_Loire Valley,3.8,$15.99,Sparkling,France,Loire Valley,N.V.,Brut
1072,Autréau de Champillon,Extra Brut Champagne Premier Cru N.V.,France_Champagne Premier Cru,3.8,$47.99,Sparkling,France,Champagne Premier Cru,N.V.,Brut
1073,Gut Hermannsberg,Riesling Brut N.V.,Germany_Nahe,3.8,$26.99,Sparkling,Germany,Nahe,N.V.,Brut
1074,Château Martinolles,Crémant de Limoux Rosé N.V.,France_Crémant de Limoux,3.8,$25.99,Sparkling,France,Crémant de Limoux,N.V.,Crémant
1075,Jean Milan,Tendresse Blanc de Blancs Sec Champagne Grand Cru 'Oger' N.V.,France_Champagne Grand Cru 'Oger',3.8,$49.99,Sparkling,France,Champagne Grand Cru 'Oger',N.V.,Sec
1076,Voga,Sparkling Rosé N.V.,Italy_Vino d'Italia,3.8,$20.99,Sparkling,Italy,Vino d'Italia,N.V.,Rosé
1077,Patrick Piuze,Val de Mer French Sparkling Non Dosé N.V.,France_Crémant de Bourgogne,3.8,$19,Sparkling,France,Crémant de Bourgogne,N.V.,Sparkling
1078,Κτήμα Σπυροπούλου (Domaine Spiropoulos),ΩΔΗ ΠΑΝΟΣ (Ode Panos) N.V.,Greece_Mantinia,3.8,$22.99,Sparkling,Greece,Mantinia,N.V.,Sparkling
1079,Canard-Duchêne,Brut Champagne N.V.,France_Champagne,3.8,$36.99,Sparkling,France,Champagne,N.V.,Brut
1080,Charles Clément,Tradition Brut Champagne N.V.,France_Champagne,3.8,$32.99,Sparkling,France,Champagne,N.V.,Brut
1081,La Caravelle,Cuvée Niña Brut Champagne N.V.,France_Champagne,3.8,$44.99,Sparkling,France,Champagne,N.V.,Brut
1082,Roger Coulon,Grande Tradition Champagne Premier Cru N.V.,France_Champagne Premier Cru,3.8,$45.99,Sparkling,France,Champagne Premier Cru,N.V.,Champagne
1083,Tanzanite,Brut Rosé N.V.,South Africa_Robertson,3.8,$30,Sparkling,South Africa,Robertson,N.V.,Brut
1084,Syltbar,Il Concerto Rosé N.V.,Italy_Friuli-Venezia Giulia,3.8,$21.99,Sparkling,Italy,Friuli-Venezia Giulia,N.V.,Rosé
1085,Charles de Fére,Cuvée Jean-Louis Ice Blanc de Blancs N.V.,France_Loire Valley,3.8,$14.29,Sparkling,France,Loire Valley,N.V.,Blanc de Blanc
1086,Vignoble Laculle,Brut Premier Champagne N.V.,France_Champagne Premier Cru,3.8,$28.95,Sparkling,France,Champagne Premier Cru,N.V.,Brut
1087,Cave Mont Blanc de Morgex et la Salle,Blanc du Blanc 2014,Italy_Valle d'Aosta,3.8,$17.99,Sparkling,Italy,Valle d'Aosta,2014,Sparkling
1088,Nino Franco,Valdobbiadene Vigneto Della Riva Di San Floriano 2016,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$33.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,2016,Sparkling
1089,Hermann J. Wiemer,Riesling Semi-Dry 2017,United States_Seneca Lake,3.8,$20.99,Sparkling,United States,Seneca Lake,2017,Sparkling
1090,Domaine Huet,Vouvray Pétillant Cuvée Brut 2014,France_Vouvray,3.8,$29.99,Sparkling,France,Vouvray,2014,Brut
1091,Bride Valley,Blanc de Blancs 2014,United Kingdom_England,3.8,$74.99,Sparkling,United Kingdom,England,2014,Blanc de Blanc
1092,Château de Boursault,Brut Tradition Champagne N.V.,France_Champagne,3.8,$49.99,Sparkling,France,Champagne,N.V.,Brut
1093,Mestres,Reserva Especial Cupage Rosé N.V.,Spain_Cava,3.8,$27.49,Sparkling,Spain,Cava,N.V.,Rosé
1094,Ferrari,Perlé Rosé 2014,Italy_Trento,3.8,$77.99,Sparkling,Italy,Trento,2014,Rosé
1095,Gran Passione,Prosecco N.V.,Italy_Prosecco,3.8,$16.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
1096,Cantina di Sorbara,Il Duomo Lambrusco di Modena N.V.,Italy_Modena,3.8,$12.99,Sparkling,Italy,Modena,N.V.,Lambrusco
1097,Hattingley Valley,Rosé 2014,United Kingdom_England,3.8,$66.99,Sparkling,United Kingdom,England,2014,Rosé
1098,Fondazione Edmund Mach,Mach Riserva del Fondatore 2013,Italy_Trento,3.8,$47.99,Sparkling,Italy,Trento,2013,Sparkling
1099,Willm,Crémant d'Alsace Prestige Brut N.V.,France_Crémant d'Alsace,3.8,$23.99,Sparkling,France,Crémant d'Alsace,N.V.,Crémant
1100,Bueyes,Extra Brut Rosé N.V.,Argentina_Uco Valley,3.8,$19.99,Sparkling,Argentina,Uco Valley,N.V.,Brut
1101,Nino Franco,Prosecco di Valdobbiadene Brut N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.8,$15.98,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Brut
1102,Lady La Femme,Prosecco Extra Dry N.V.,Italy_Prosecco,3.8,$13.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
1103,Rebuli,Rosé N.V.,Italy_Veneto,3.8,$20,Sparkling,Italy,Veneto,N.V.,Rosé
1104,Michel Genet,Brut Rosé Champagne N.V.,France_Champagne,3.8,$49.99,Sparkling,France,Champagne,N.V.,Brut
1105,Bride Valley,Réserve Brut 2014,United Kingdom_England,3.8,$64.99,Sparkling,United Kingdom,England,2014,Brut
1106,Vincent Careme,L'Ancestrale Vouvray 2014,France_Vouvray,3.8,$37.99,Sparkling,France,Vouvray,2014,Sparkling
1107,Karanika,Karanika Brut Cuveé Spéciale 2017,Greece_Amyndeon,3.8,$36.99,Sparkling,Greece,Amyndeon,2017,Brut
1108,Cuvée des Barons,Blanc de Blancs Brut N.V.,France_Bourgogne Mousseux,3.8,$14.99,Sparkling,France,Bourgogne Mousseux,N.V.,Brut
1109,San Venanzio Fortunato,Prosecco Treviso N.V.,Italy_Prosecco di Treviso,3.8,$12.99,Sparkling,Italy,Prosecco di Treviso,N.V.,Prosecco
1110,Patrizi,Moscato d'Asti 2018,Italy_Moscato d'Asti,3.8,$14.99,Sparkling,Italy,Moscato d'Asti,2018,Moscato
1111,Chakana,Ayni Nature Sparkling N.V.,Argentina_Mendoza,3.8,$35,Sparkling,Argentina,Mendoza,N.V.,Sparkling
1112,Jansz,Vintage Cuvée 2014,Australia_Tasmania,3.8,$52.99,Sparkling,Australia,Tasmania,2014,Sparkling
1113,Lambert Estate,The Prologue Pinot Noir - Chardonnay N.V.,Australia_South Australia,3.8,$25.29,Sparkling,Australia,South Australia,N.V.,Pinot Noir
1114,Terre dei Buth,Special Cuvée Rosé N.V.,Italy_Veneto,3.8,$16,Sparkling,Italy,Veneto,N.V.,Rosé
1115,São João,Bruto 2018,Portugal_Beiras,3.8,$19.99,Sparkling,Portugal,Beiras,2018,Brut
1116,Domaine de Bois Moze,Crémant de Loire Brut N.V.,France_Crémant de Loire,3.8,$17.99,Sparkling,France,Crémant de Loire,N.V.,Crémant
1117,Domaine François Pinon,Vouvray Brut 2015,France_Vouvray,3.8,$27.99,Sparkling,France,Vouvray,2015,Brut
1118,Château St. Jean,Brut Cuvée N.V.,United States_Sonoma County,3.8,$12.99,Sparkling,United States,Sonoma County,N.V.,Brut
1119,Murgo,Brut Rosé 2017,Italy_Terre Siciliane,3.8,$25.99,Sparkling,Italy,Terre Siciliane,2017,Brut
1120,Célange,Crémant de Bourgogne Bijou Blanc Brut N.V.,France_Crémant de Bourgogne,3.8,$24.99,Sparkling,France,Crémant de Bourgogne,N.V.,Crémant
1121,Ferrari,Trento Brut N.V.,Italy_Trento,3.7,$21.99,Sparkling,Italy,Trento,N.V.,Brut
1122,Ruffino,Prosecco N.V.,Italy_Prosecco,3.7,$13.99,Sparkling,Italy,Prosecco,N.V.,Prosecco
1123,Carpenè Malvolti,Prosecco Superiore Conegliano Valdobbiadene Extra Dry N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.7,$17.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Prosecco
1124,Mumm Napa,Brut Prestige N.V.,United States_Napa Valley,3.7,$18.99,Sparkling,United States,Napa Valley,N.V.,Brut
1125,Santa Margherita,Valdobbiadene Prosecco Superiore N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.7,$21.44,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Prosecco
1126,Heidsieck & Co. Monopole,Blue Top Brut Champagne N.V.,France_Champagne,3.7,$29.96,Sparkling,France,Champagne,N.V.,Brut
1127,Mionetto,Prosecco Valdobbiadene Superiore N.V.,Italy_Conegliano-Valdobbiadene Prosecco,3.7,$19.99,Sparkling,Italy,Conegliano-Valdobbiadene Prosecco,N.V.,Prosecco
1128,Contadi Castaldi,Franciacorta Brut N.V.,Italy_Franciacorta,3.7,$29.99,Sparkling,Italy,Franciacorta,N.V.,Brut
1129,Nicolas Feuillatte,Brut Champagne N.V.,France_Champagne,3.7,$32.94,Sparkling,France,Champagne,N.V.,Brut
1130,Bottega,Gold N.V.,Italy_Veneto,3.7,$28.99,Sparkling,Italy,Veneto,N.V.,Sparkling
1131,Francis Ford Coppola,Sofia Blanc de Blancs N.V.,United States_Monterey County,3.7,$16.94,Sparkling,United States,Monterey County,N.V.,Blanc de Blanc
